frequency(Hz) ASD(Hz^-0.5)
5.408250000000000000e+03 1.140139694543274633e-22
5.408375000000000000e+03 1.140370437538209081e-22
5.408500000000000000e+03 1.132505816504314988e-22
5.408625000000000000e+03 1.137880638517164281e-22
5.408750000000000000e+03 1.134643150544864497e-22
5.408875000000000000e+03 1.137764896564153502e-22
5.409000000000000000e+03 1.137676849987195016e-22
5.409125000000000000e+03 1.134501718410147562e-22
5.409250000000000000e+03 1.136378789328898765e-22
5.409375000000000000e+03 1.141714312882083625e-22
5.409500000000000000e+03 1.135590398773912613e-22
5.409625000000000000e+03 1.135656299014901856e-22
5.409750000000000000e+03 1.136249105071055769e-22
5.409875000000000000e+03 1.135795750612674906e-22
5.410000000000000000e+03 1.135180901853918591e-22
5.410125000000000000e+03 1.137770488963117043e-22
5.410250000000000000e+03 1.137309712906475972e-22
5.410375000000000000e+03 1.136943493219554393e-22
5.410500000000000000e+03 1.136746274578044730e-22
5.410625000000000000e+03 1.144386321191602329e-22
5.410750000000000000e+03 1.143856989602224235e-22
5.410875000000000000e+03 1.158046693331463252e-22
5.411000000000000000e+03 1.200839321484970986e-22
5.411125000000000000e+03 1.223263831335947414e-22
5.411250000000000000e+03 1.198727934994969376e-22
5.411375000000000000e+03 1.173048411809149458e-22
5.411500000000000000e+03 1.164844502252075366e-22
5.411625000000000000e+03 1.164021961987618844e-22
5.411750000000000000e+03 1.163850896285156498e-22
5.411875000000000000e+03 1.154406750060681374e-22
5.412000000000000000e+03 1.147680655246983033e-22
5.412125000000000000e+03 1.151530119889492307e-22
5.412250000000000000e+03 1.146918978177536354e-22
5.412375000000000000e+03 1.144381750014057765e-22
5.412500000000000000e+03 1.144683530355256870e-22
5.412625000000000000e+03 1.138557407991282070e-22
5.412750000000000000e+03 1.138144701737852520e-22
5.412875000000000000e+03 1.134987700694948650e-22
5.413000000000000000e+03 1.137846251682484720e-22
5.413125000000000000e+03 1.135008325357241394e-22
5.413250000000000000e+03 1.133694518529099895e-22
5.413375000000000000e+03 1.132218792009203807e-22
5.413500000000000000e+03 1.137334825504196398e-22
5.413625000000000000e+03 1.133495959368890402e-22
5.413750000000000000e+03 1.130042186350835133e-22
5.413875000000000000e+03 1.129319451931115934e-22
5.414000000000000000e+03 1.134622436396910667e-22
5.414125000000000000e+03 1.135370064041201705e-22
5.414250000000000000e+03 1.132787048685558146e-22
5.414375000000000000e+03 1.129820569850322895e-22
5.414500000000000000e+03 1.134153053817300745e-22
5.414625000000000000e+03 1.129121669110237775e-22
5.414750000000000000e+03 1.131656369425219648e-22
5.414875000000000000e+03 1.134428479221702542e-22
5.415000000000000000e+03 1.135775592994282432e-22
5.415125000000000000e+03 1.131679273973453412e-22
5.415250000000000000e+03 1.131225766011355996e-22
5.415375000000000000e+03 1.134107885307035001e-22
5.415500000000000000e+03 1.135528632055865529e-22
5.415625000000000000e+03 1.132959441945658014e-22
5.415750000000000000e+03 1.127266045216170797e-22
5.415875000000000000e+03 1.127739281982137618e-22
5.416000000000000000e+03 1.129970078853004954e-22
5.416125000000000000e+03 1.126088641739594277e-22
5.416250000000000000e+03 1.128280439301068766e-22
5.416375000000000000e+03 1.131732626451202864e-22
5.416500000000000000e+03 1.135630896000975577e-22
5.416625000000000000e+03 1.134076675391801552e-22
5.416750000000000000e+03 1.135226520861537657e-22
5.416875000000000000e+03 1.138262757782663956e-22
5.417000000000000000e+03 1.138221761623931226e-22
5.417125000000000000e+03 1.130132149335661299e-22
5.417250000000000000e+03 1.131201923786950272e-22
5.417375000000000000e+03 1.135007738535555020e-22
5.417500000000000000e+03 1.132360997276562028e-22
5.417625000000000000e+03 1.125477400736036765e-22
5.417750000000000000e+03 1.129176293855196831e-22
5.417875000000000000e+03 1.129974719644097273e-22
5.418000000000000000e+03 1.126839392863119392e-22
5.418125000000000000e+03 1.127154076932470066e-22
5.418250000000000000e+03 1.126434882452468166e-22
5.418375000000000000e+03 1.126597206490187210e-22
5.418500000000000000e+03 1.126473804752521279e-22
5.418625000000000000e+03 1.127377203808380039e-22
5.418750000000000000e+03 1.126838745483432947e-22
5.418875000000000000e+03 1.126531800031787057e-22
5.419000000000000000e+03 1.128110371709522931e-22
5.419125000000000000e+03 1.129768757367762561e-22
5.419250000000000000e+03 1.130341460645108457e-22
5.419375000000000000e+03 1.128332372238470091e-22
5.419500000000000000e+03 1.129298796579511797e-22
5.419625000000000000e+03 1.122194688856791326e-22
5.419750000000000000e+03 1.125159484757659622e-22
5.419875000000000000e+03 1.128620052005240329e-22
5.420000000000000000e+03 1.124677326135916756e-22
5.420125000000000000e+03 1.125847949807541773e-22
5.420250000000000000e+03 1.125559072756350580e-22
5.420375000000000000e+03 1.126514570302182637e-22
5.420500000000000000e+03 1.124777281303550061e-22
5.420625000000000000e+03 1.119526781883674353e-22
5.420750000000000000e+03 1.122389734396964087e-22
5.420875000000000000e+03 1.123656810312523875e-22
5.421000000000000000e+03 1.121538211699452456e-22
5.421125000000000000e+03 1.126413272867570843e-22
5.421250000000000000e+03 1.125297090005238964e-22
5.421375000000000000e+03 1.130297509199754032e-22
5.421500000000000000e+03 1.127309287705706139e-22
5.421625000000000000e+03 1.121426807305577155e-22
5.421750000000000000e+03 1.128722954249974907e-22
5.421875000000000000e+03 1.128523275826926830e-22
5.422000000000000000e+03 1.129134747049773543e-22
5.422125000000000000e+03 1.123761607566353620e-22
5.422250000000000000e+03 1.125213359313802990e-22
5.422375000000000000e+03 1.126540573320509284e-22
5.422500000000000000e+03 1.125889340604136039e-22
5.422625000000000000e+03 1.131029386143656516e-22
5.422750000000000000e+03 1.130943323432360269e-22
5.422875000000000000e+03 1.129241017161077905e-22
5.423000000000000000e+03 1.125505845049591951e-22
5.423125000000000000e+03 1.125139489028505720e-22
5.423250000000000000e+03 1.123716269423355736e-22
5.423375000000000000e+03 1.124123528575806496e-22
5.423500000000000000e+03 1.122491108924891521e-22
5.423625000000000000e+03 1.125598006985409937e-22
5.423750000000000000e+03 1.125823146631710211e-22
5.423875000000000000e+03 1.122288032966192387e-22
5.424000000000000000e+03 1.120340621315375801e-22
5.424125000000000000e+03 1.122355818218186943e-22
5.424250000000000000e+03 1.125080878262251605e-22
5.424375000000000000e+03 1.122619692439823301e-22
5.424500000000000000e+03 1.122962300218940480e-22
5.424625000000000000e+03 1.128212167305035666e-22
5.424750000000000000e+03 1.126719885807503289e-22
5.424875000000000000e+03 1.121333432345466035e-22
5.425000000000000000e+03 1.121697837085284747e-22
5.425125000000000000e+03 1.121844710686507381e-22
5.425250000000000000e+03 1.121544539252844666e-22
5.425375000000000000e+03 1.123037889255903704e-22
5.425500000000000000e+03 1.123306046584756894e-22
5.425625000000000000e+03 1.127547233176087131e-22
5.425750000000000000e+03 1.122722876707874422e-22
5.425875000000000000e+03 1.123064651992746063e-22
5.426000000000000000e+03 1.119534963954364154e-22
5.426125000000000000e+03 1.117448184928903032e-22
5.426250000000000000e+03 1.120122365073186984e-22
5.426375000000000000e+03 1.119447113125543554e-22
5.426500000000000000e+03 1.122674201486705032e-22
5.426625000000000000e+03 1.118188456533101574e-22
5.426750000000000000e+03 1.122270907830211438e-22
5.426875000000000000e+03 1.123036381284254855e-22
5.427000000000000000e+03 1.118795507093509115e-22
5.427125000000000000e+03 1.118239628066083081e-22
5.427250000000000000e+03 1.120147236505394832e-22
5.427375000000000000e+03 1.122589508380672488e-22
5.427500000000000000e+03 1.123894348604822577e-22
5.427625000000000000e+03 1.125570891014238431e-22
5.427750000000000000e+03 1.122218849053769120e-22
5.427875000000000000e+03 1.123800519056138209e-22
5.428000000000000000e+03 1.126299277280529295e-22
5.428125000000000000e+03 1.120769574409011222e-22
5.428250000000000000e+03 1.117931572759213433e-22
5.428375000000000000e+03 1.117304507163577745e-22
5.428500000000000000e+03 1.113445290161446348e-22
5.428625000000000000e+03 1.121804202587153286e-22
5.428750000000000000e+03 1.117185874155415499e-22
5.428875000000000000e+03 1.117575811690003852e-22
5.429000000000000000e+03 1.121905726519642290e-22
5.429125000000000000e+03 1.122583514850104877e-22
5.429250000000000000e+03 1.121563806585151907e-22
5.429375000000000000e+03 1.117973885287030736e-22
5.429500000000000000e+03 1.120630542250585828e-22
5.429625000000000000e+03 1.120858116807315276e-22
5.429750000000000000e+03 1.120158895221405003e-22
5.429875000000000000e+03 1.121523412574800399e-22
5.430000000000000000e+03 1.122873966970274135e-22
5.430125000000000000e+03 1.121367279624722900e-22
5.430250000000000000e+03 1.118492785606431844e-22
5.430375000000000000e+03 1.118743838616225938e-22
5.430500000000000000e+03 1.119198046052816593e-22
5.430625000000000000e+03 1.118272310565972310e-22
5.430750000000000000e+03 1.117540368280706766e-22
5.430875000000000000e+03 1.119390064172100397e-22
5.431000000000000000e+03 1.121637405754070051e-22
5.431125000000000000e+03 1.121177631695683915e-22
5.431250000000000000e+03 1.123177791140658905e-22
5.431375000000000000e+03 1.117356691066889448e-22
5.431500000000000000e+03 1.115869983446380328e-22
5.431625000000000000e+03 1.115118843948340965e-22
5.431750000000000000e+03 1.118492040283977745e-22
5.431875000000000000e+03 1.112707971259011966e-22
5.432000000000000000e+03 1.114096656059790819e-22
5.432125000000000000e+03 1.116852368215653279e-22
5.432250000000000000e+03 1.118760024167592576e-22
5.432375000000000000e+03 1.114080423856073477e-22
5.432500000000000000e+03 1.118704695695599038e-22
5.432625000000000000e+03 1.117101671337011049e-22
5.432750000000000000e+03 1.118784948308236192e-22
5.432875000000000000e+03 1.117209474704706453e-22
5.433000000000000000e+03 1.119211535969674808e-22
5.433125000000000000e+03 1.119764034138006408e-22
5.433250000000000000e+03 1.120567552141736314e-22
5.433375000000000000e+03 1.123153562671022347e-22
5.433500000000000000e+03 1.118962781390179870e-22
5.433625000000000000e+03 1.117649629730863301e-22
5.433750000000000000e+03 1.123389024502020531e-22
5.433875000000000000e+03 1.130741528173871444e-22
5.434000000000000000e+03 1.127283768610462460e-22
5.434125000000000000e+03 1.121161227165730422e-22
5.434250000000000000e+03 1.117924676164458568e-22
5.434375000000000000e+03 1.117928341309343756e-22
5.434500000000000000e+03 1.114472810163913585e-22
5.434625000000000000e+03 1.114713016712581301e-22
5.434750000000000000e+03 1.113756628225610146e-22
5.434875000000000000e+03 1.114544970947305412e-22
5.435000000000000000e+03 1.117414276211639757e-22
5.435125000000000000e+03 1.112482915911312115e-22
5.435250000000000000e+03 1.116120274823364985e-22
5.435375000000000000e+03 1.115106071872598440e-22
5.435500000000000000e+03 1.118701100880334678e-22
5.435625000000000000e+03 1.119054157367201519e-22
5.435750000000000000e+03 1.121100160624966093e-22
5.435875000000000000e+03 1.117979654546408364e-22
5.436000000000000000e+03 1.115402460771271150e-22
5.436125000000000000e+03 1.112706711723956894e-22
5.436250000000000000e+03 1.117299001756947388e-22
5.436375000000000000e+03 1.126465900609871228e-22
5.436500000000000000e+03 1.169252590304588149e-22
5.436625000000000000e+03 1.245812636151776684e-22
5.436750000000000000e+03 1.254719452511820478e-22
5.436875000000000000e+03 1.182450193109469728e-22
5.437000000000000000e+03 1.124908126304632191e-22
5.437125000000000000e+03 1.115275136782548377e-22
5.437250000000000000e+03 1.117987235177979436e-22
5.437375000000000000e+03 1.117776401382745524e-22
5.437500000000000000e+03 1.119135611335501322e-22
5.437625000000000000e+03 1.114665973246954887e-22
5.437750000000000000e+03 1.114950375236130439e-22
5.437875000000000000e+03 1.119909140755066563e-22
5.438000000000000000e+03 1.127208339457484799e-22
5.438125000000000000e+03 1.127098602462236391e-22
5.438250000000000000e+03 1.126084989641445422e-22
5.438375000000000000e+03 1.122032288260826858e-22
5.438500000000000000e+03 1.126603954668565003e-22
5.438625000000000000e+03 1.124697434327504332e-22
5.438750000000000000e+03 1.130393356570056525e-22
5.438875000000000000e+03 1.121067058263001692e-22
5.439000000000000000e+03 1.121908179472092436e-22
5.439125000000000000e+03 1.119000209387302975e-22
5.439250000000000000e+03 1.119492723660165720e-22
5.439375000000000000e+03 1.118657032175792123e-22
5.439500000000000000e+03 1.118093043752281863e-22
5.439625000000000000e+03 1.120594390549426249e-22
5.439750000000000000e+03 1.120681866511377918e-22
5.439875000000000000e+03 1.118218048365001872e-22
5.440000000000000000e+03 1.116110327948500363e-22
5.440125000000000000e+03 1.114076604051075876e-22
5.440250000000000000e+03 1.114874505650494466e-22
5.440375000000000000e+03 1.115787213688191406e-22
5.440500000000000000e+03 1.118928538860658300e-22
5.440625000000000000e+03 1.115974169430433968e-22
5.440750000000000000e+03 1.120777708999424257e-22
5.440875000000000000e+03 1.118934111610002319e-22
5.441000000000000000e+03 1.113444211301170037e-22
5.441125000000000000e+03 1.113140556059523480e-22
5.441250000000000000e+03 1.109586274541891134e-22
5.441375000000000000e+03 1.111593788189793545e-22
5.441500000000000000e+03 1.114779265008554503e-22
5.441625000000000000e+03 1.111251329803602423e-22
5.441750000000000000e+03 1.112249905247320284e-22
5.441875000000000000e+03 1.111807504682592294e-22
5.442000000000000000e+03 1.111779366439567599e-22
5.442125000000000000e+03 1.112138338407589853e-22
5.442250000000000000e+03 1.118912984487614840e-22
5.442375000000000000e+03 1.113794226976113526e-22
5.442500000000000000e+03 1.110856714221111900e-22
5.442625000000000000e+03 1.111142101254534067e-22
5.442750000000000000e+03 1.107735045627251426e-22
5.442875000000000000e+03 1.113917796692054080e-22
5.443000000000000000e+03 1.110203681611375675e-22
5.443125000000000000e+03 1.109412804563364875e-22
5.443250000000000000e+03 1.108340715398290385e-22
5.443375000000000000e+03 1.105851073909924592e-22
5.443500000000000000e+03 1.108158047268899237e-22
5.443625000000000000e+03 1.108993482513469670e-22
5.443750000000000000e+03 1.108559948875966685e-22
5.443875000000000000e+03 1.109889361081803567e-22
5.444000000000000000e+03 1.110810508705030565e-22
5.444125000000000000e+03 1.107038320265323153e-22
5.444250000000000000e+03 1.113690751228102813e-22
5.444375000000000000e+03 1.111301961200147760e-22
5.444500000000000000e+03 1.109618068837661369e-22
5.444625000000000000e+03 1.107865949193524871e-22
5.444750000000000000e+03 1.102413687586691437e-22
5.444875000000000000e+03 1.105019744331990023e-22
5.445000000000000000e+03 1.108245080770989344e-22
5.445125000000000000e+03 1.106696707832645887e-22
5.445250000000000000e+03 1.107472494798008023e-22
5.445375000000000000e+03 1.111064912251558010e-22
5.445500000000000000e+03 1.106719430805918600e-22
5.445625000000000000e+03 1.112117768328130090e-22
5.445750000000000000e+03 1.107194989391379592e-22
5.445875000000000000e+03 1.114102650778993398e-22
5.446000000000000000e+03 1.107537773530174010e-22
5.446125000000000000e+03 1.111603265439140965e-22
5.446250000000000000e+03 1.105434233815198215e-22
5.446375000000000000e+03 1.102957335717517863e-22
5.446500000000000000e+03 1.105809122395666680e-22
5.446625000000000000e+03 1.105169390163911226e-22
5.446750000000000000e+03 1.103198897429631080e-22
5.446875000000000000e+03 1.102123023110588447e-22
5.447000000000000000e+03 1.101620207981633401e-22
5.447125000000000000e+03 1.105746062862496730e-22
5.447250000000000000e+03 1.103351915647509698e-22
5.447375000000000000e+03 1.106620063144060246e-22
5.447500000000000000e+03 1.105050934447844090e-22
5.447625000000000000e+03 1.105067610040189309e-22
5.447750000000000000e+03 1.101792458573533211e-22
5.447875000000000000e+03 1.100103554496497426e-22
