time(s)  strain
-4.444335937 -4.92787e-23
-4.444091797 -1.71688e-23
-4.443847656 1.49631e-23
-4.443603515 4.70792e-23
-4.443359375 7.91422e-23
-4.443115234 1.111143e-22
-4.442871093 1.429581e-22
-4.442626953 1.746363e-22
-4.442382812 2.061118e-22
-4.442138672 2.373478e-22
-4.441894531 2.683075e-22
-4.44165039 2.989547e-22
-4.44140625 3.292536e-22
-4.441162109 3.591684e-22
-4.440917968 3.886642e-22
-4.440673828 4.177064e-22
-4.440429687 4.462609e-22
-4.440185547 4.742941e-22
-4.439941406 5.017732e-22
-4.439697265 5.286661e-22
-4.439453125 5.54941e-22
-4.439208984 5.8056708e-22
-4.438964843 6.0551427e-22
-4.438720703 6.2975334e-22
-4.438476562 6.532557e-22
-4.438232422 6.7599383e-22
-4.437988281 6.9794097e-22
-4.43774414 7.1907137e-22
-4.4375 7.3936004e-22
-4.437255859 7.587832e-22
-4.437011718 7.77318e-22
-4.436767578 7.949427e-22
-4.436523437 8.116364e-22
-4.436279297 8.273795e-22
-4.436035156 8.421534e-22
-4.435791015 8.559409e-22
-4.435546875 8.687255e-22
-4.435302734 8.804922e-22
-4.435058593 8.912271e-22
-4.434814453 9.009175e-22
-4.434570312 9.095519e-22
-4.434326172 9.171202e-22
-4.434082031 9.236132e-22
-4.43383789 9.290234e-22
-4.43359375 9.333442e-22
-4.433349609 9.365705e-22
-4.433105468 9.386984e-22
-4.432861328 9.397253e-22
-4.432617187 9.396498e-22
-4.432373047 9.384721e-22
-4.432128906 9.361932e-22
-4.431884765 9.328159e-22
-4.431640625 9.283439e-22
-4.431396484 9.227823e-22
-4.431152343 9.161376e-22
-4.430908203 9.084177e-22
-4.430664062 8.996312e-22
-4.430419922 8.897885e-22
-4.430175781 8.78901e-22
-4.42993164 8.669814e-22
-4.4296875 8.540435e-22
-4.429443359 8.401026e-22
-4.429199218 8.251747e-22
-4.428955078 8.092774e-22
-4.428710937 7.924291e-22
-4.428466797 7.746498e-22
-4.428222656 7.5595992e-22
-4.427978515 7.3638152e-22
-4.427734375 7.1593743e-22
-4.427490234 6.9465163e-22
-4.427246093 6.72548938e-22
-4.427001953 6.4965536e-22
-4.426757812 6.2599746e-22
-4.426513672 6.0160325e-22
-4.426269531 5.7650105e-22
-4.42602539 5.507204e-22
-4.42578125 5.242914e-22
-4.425537109 4.972453e-22
-4.425292968 4.696135e-22
-4.425048828 4.414285e-22
-4.424804687 4.127233e-22
-4.424560547 3.835317e-22
-4.424316406 3.538879e-22
-4.424072265 3.238266e-22
-4.423828125 2.933831e-22
-4.423583984 2.625931e-22
-4.423339843 2.314929e-22
-4.423095703 2.001189e-22
-4.422851562 1.685078e-22
-4.422607422 1.36697e-22
-4.422363281 1.047236e-22
-4.42211914 7.26252e-23
-4.421875 4.04397e-23
-4.421630859 8.2048e-24
-4.421386718 -2.40417e-23
-4.421142578 -5.62617e-23
-4.420898437 -8.84177e-23
-4.420654297 -1.204715e-22
-4.420410156 -1.523856e-22
-4.420166015 -1.841225e-22
-4.419921875 -2.156448e-22
-4.419677734 -2.469155e-22
-4.419433593 -2.778977e-22
-4.419189453 -3.08555e-22
-4.418945312 -3.388514e-22
-4.418701172 -3.68751e-22
-4.418457031 -3.98219e-22
-4.41821289 -4.272204e-22
-4.41796875 -4.557212e-22
-4.417724609 -4.836877e-22
-4.417480468 -5.110872e-22
-4.417236328 -5.37887e-22
-4.416992187 -5.6405601e-22
-4.416748047 -5.8956317e-22
-4.416503906 -6.1437834e-22
-4.416259765 -6.3847227e-22
-4.416015625 -6.61816704e-22
-4.415771484 -6.8438406e-22
-4.415527343 -7.0614765e-22
-4.415283203 -7.2708179e-22
-4.415039062 -7.4716176e-22
-4.414794922 -7.663639e-22
-4.414550781 -7.846657e-22
-4.41430664 -8.020452e-22
-4.4140625 -8.184821e-22
-4.413818359 -8.339568e-22
-4.413574218 -8.484512e-22
-4.413330078 -8.619479e-22
-4.413085937 -8.744311e-22
-4.412841797 -8.85886e-22
-4.412597656 -8.96299e-22
-4.412353515 -9.056577e-22
-4.412109375 -9.139509e-22
-4.411865234 -9.21169e-22
-4.411621093 -9.273032e-22
-4.411376953 -9.323462e-22
-4.411132812 -9.362919e-22
-4.410888672 -9.391357e-22
-4.410644531 -9.40874e-22
-4.41040039 -9.415047e-22
-4.41015625 -9.41027e-22
-4.409912109 -9.394413e-22
-4.409667968 -9.367493e-22
-4.409423828 -9.329542e-22
-4.409179687 -9.280603e-22
-4.408935547 -9.220732e-22
-4.408691406 -9.149999e-22
-4.408447265 -9.068486e-22
-4.408203125 -8.976288e-22
-4.407958984 -8.873512e-22
-4.407714843 -8.760279e-22
-4.407470703 -8.636722e-22
-4.407226562 -8.502983e-22
-4.406982422 -8.359221e-22
-4.406738281 -8.205602e-22
-4.40649414 -8.042309e-22
-4.40625 -7.869532e-22
-4.406005859 -7.687472e-22
-4.405761718 -7.4963445e-22
-4.405517578 -7.2963741e-22
-4.405273437 -7.0877937e-22
-4.405029297 -6.87085e-22
-4.404785156 -6.64579656e-22
-4.404541015 -6.4129002e-22
-4.404296875 -6.1724309e-22
-4.404052734 -5.9246742e-22
-4.403808593 -5.6699202e-22
-4.403564453 -5.408469e-22
-4.403320312 -5.140626e-22
-4.403076172 -4.86671e-22
-4.402832031 -4.587041e-22
-4.40258789 -4.301948e-22
-4.40234375 -4.011768e-22
-4.402099609 -3.716841e-22
-4.401855468 -3.417515e-22
-4.401611328 -3.114143e-22
-4.401367187 -2.807081e-22
-4.401123047 -2.496691e-22
-4.400878906 -2.18334e-22
-4.400634765 -1.867396e-22
-4.400390625 -1.54923e-22
-4.400146484 -1.22922e-22
-4.399902343 -9.07741e-23
-4.399658203 -5.85174e-23
-4.399414062 -2.61896e-23
-4.399169922 6.1707e-24
-4.398925781 3.85258e-23
-4.39868164 7.08373e-23
-4.3984375 1.030671e-22
-4.398193359 1.351771e-22
-4.397949218 1.671297e-22
-4.397705078 1.988867e-22
-4.397460937 2.304112e-22
-4.397216797 2.616655e-22
-4.396972656 2.92613e-22
-4.396728515 3.232169e-22
-4.396484375 3.534413e-22
-4.396240234 3.832503e-22
-4.395996093 4.126089e-22
-4.395751953 4.414821e-22
-4.395507812 4.698361e-22
-4.395263672 4.976372e-22
-4.395019531 5.248526e-22
-4.39477539 5.5145e-22
-4.39453125 5.7739813e-22
-4.394287109 6.0266617e-22
-4.394042968 6.2722427e-22
-4.393798828 6.5104337e-22
-4.393554687 6.74095275e-22
-4.393310547 6.9635264e-22
-4.393066406 7.1778923e-22
-4.392822265 7.3837955e-22
-4.392578125 7.5809927e-22
-4.392333984 7.76925e-22
-4.392089843 7.948345e-22
-4.391845703 8.118062e-22
-4.391601562 8.278204e-22
-4.391357422 8.428579e-22
-4.391113281 8.569008e-22
-4.39086914 8.699324e-22
-4.390625 8.819374e-22
-4.390380859 8.929014e-22
-4.390136718 9.028114e-22
-4.389892578 9.116554e-22
-4.389648437 9.194231e-22
-4.389404297 9.261051e-22
-4.389160156 9.316933e-22
-4.388916015 9.361812e-22
-4.388671875 9.395633e-22
-4.388427734 9.418355e-22
-4.388183593 9.429949e-22
-4.387939453 9.430402e-22
-4.387695312 9.419712e-22
-4.387451172 9.397889e-22
-4.387207031 9.364959e-22
-4.38696289 9.32096e-22
-4.38671875 9.265942e-22
-4.386474609 9.19997e-22
-4.386230468 9.123121e-22
-4.385986328 9.035484e-22
-4.385742187 8.937161e-22
-4.385498047 8.828269e-22
-4.385253906 8.708934e-22
-4.385009765 8.579297e-22
-4.384765625 8.43951e-22
-4.384521484 8.289737e-22
-4.384277343 8.130155e-22
-4.384033203 7.960951e-22
-4.383789062 7.782324e-22
-4.383544922 7.5944845e-22
-4.383300781 7.3976542e-22
-4.38305664 7.1920643e-22
-4.3828125 6.9779581e-22
-4.382568359 6.75558699e-22
-4.382324218 6.5252134e-22
-4.382080078 6.2871094e-22
-4.381835937 6.0415546e-22
-4.381591797 5.7888414e-22
-4.381347656 5.529265e-22
-4.381103515 5.263134e-22
-4.380859375 4.990761e-22
-4.380615234 4.712469e-22
-4.380371093 4.428586e-22
-4.380126953 4.139448e-22
-4.379882812 3.845395e-22
-4.379638672 3.546776e-22
-4.379394531 3.243943e-22
-4.37915039 2.937255e-22
-4.37890625 2.627074e-22
-4.378662109 2.313767e-22
-4.378417968 1.997702e-22
-4.378173828 1.679258e-22
-4.377929687 1.358806e-22
-4.377685547 1.036729e-22
-4.377441406 7.13407e-23
-4.377197265 3.89222e-23
-4.376953125 6.4557e-24
-4.376708984 -2.60201e-23
-4.376464843 -5.8467e-23
-4.376220703 -9.08464e-23
-4.375976562 -1.231203e-22
-4.375732422 -1.552499e-22
-4.375488281 -1.871978e-22
-4.37524414 -2.189256e-22
-4.375 -2.503961e-22
-4.374755859 -2.815717e-22
-4.374511718 -3.124157e-22
-4.374267578 -3.428914e-22
-4.374023437 -3.729627e-22
-4.373779297 -4.025941e-22
-4.373535156 -4.317502e-22
-4.373291015 -4.603965e-22
-4.373046875 -4.884992e-22
-4.372802734 -5.160247e-22
-4.372558593 -5.429405e-22
-4.372314453 -5.6921454e-22
-4.372070312 -5.9481577e-22
-4.371826172 -6.1971373e-22
-4.371582031 -6.4387886e-22
-4.37133789 -6.672823989e-22
-4.37109375 -6.8989669e-22
-4.370849609 -7.1169465e-22
-4.370605468 -7.3265051e-22
-4.370361328 -7.5273928e-22
-4.370117187 -7.719373e-22
-4.369873047 -7.902214e-22
-4.369628906 -8.0757e-22
-4.369384765 -8.239624e-22
-4.369140625 -8.393792e-22
-4.368896484 -8.538019e-22
-4.368652343 -8.672133e-22
-4.368408203 -8.795974e-22
-4.368164062 -8.909396e-22
-4.367919922 -9.012261e-22
-4.367675781 -9.104448e-22
-4.36743164 -9.185846e-22
-4.3671875 -9.256358e-22
-4.366943359 -9.315898e-22
-4.366699218 -9.364395e-22
-4.366455078 -9.401791e-22
-4.366210937 -9.42804e-22
-4.365966797 -9.44311e-22
-4.365722656 -9.446983e-22
-4.365478515 -9.439651e-22
-4.365234375 -9.421124e-22
-4.364990234 -9.391422e-22
-4.364746093 -9.350579e-22
-4.364501953 -9.298642e-22
-4.364257812 -9.235673e-22
-4.364013672 -9.161743e-22
-4.363769531 -9.076942e-22
-4.36352539 -8.981368e-22
-4.36328125 -8.875134e-22
-4.363037109 -8.758362e-22
-4.362792968 -8.631195e-22
-4.362548828 -8.493778e-22
-4.362304687 -8.346275e-22
-4.362060547 -8.18886e-22
-4.361816406 -8.021719e-22
-4.361572265 -7.84505e-22
-4.361328125 -7.659061e-22
-4.361083984 -7.4639714e-22
-4.360839843 -7.2600132e-22
-4.360595703 -7.0474262e-22
-4.360351562 -6.8264636e-22
-4.360107422 -6.59738557e-22
-4.359863281 -6.3604633e-22
-4.35961914 -6.1159783e-22
-4.359375 -5.864219e-22
-4.359130859 -5.605485e-22
-4.358886718 -5.340081e-22
-4.358642578 -5.068323e-22
-4.358398437 -4.790533e-22
-4.358154297 -4.507039e-22
-4.357910156 -4.218178e-22
-4.357666015 -3.924294e-22
-4.357421875 -3.625733e-22
-4.357177734 -3.32285e-22
-4.356933593 -3.016005e-22
-4.356689453 -2.705561e-22
-4.356445312 -2.391888e-22
-4.356201172 -2.075357e-22
-4.355957031 -1.756343e-22
-4.35571289 -1.435227e-22
-4.35546875 -1.112389e-22
-4.355224609 -7.88212e-23
-4.354980468 -4.63082e-23
-4.354736328 -1.37384e-23
-4.354492187 1.88495e-23
-4.354248047 5.14166e-23
-4.354003906 8.39243e-23
-4.353759765 1.163341e-22
-4.353515625 1.486074e-22
-4.353271484 1.807055e-22
-4.353027343 2.125909e-22
-4.352783203 2.44225e-22
-4.352539062 2.755708e-22
-4.352294922 3.065905e-22
-4.352050781 3.372475e-22
-4.35180664 3.675052e-22
-4.3515625 3.973276e-22
-4.351318359 4.266792e-22
-4.351074218 4.555251e-22
-4.350830078 4.83831e-22
-4.350585937 5.115631e-22
-4.350341797 5.386884e-22
-4.350097656 5.6517471e-22
-4.349853515 5.9099032e-22
-4.349609375 6.1610457e-22
-4.349365234 6.4048746e-22
-4.349121093 6.64109917e-22
-4.348876953 6.8694383e-22
-4.348632812 7.0896198e-22
-4.348388672 7.3013804e-22
-4.348144531 7.5044688e-22
-4.34790039 7.69864e-22
-4.34765625 7.883665e-22
-4.347412109 8.059321e-22
-4.347167968 8.225399e-22
-4.346923828 8.3817e-22
-4.346679687 8.528038e-22
-4.346435547 8.664238e-22
-4.346191406 8.790136e-22
-4.345947265 8.905581e-22
-4.345703125 9.010437e-22
-4.345458984 9.104575e-22
-4.345214843 9.187884e-22
-4.344970703 9.260264e-22
-4.344726562 9.321628e-22
-4.344482422 9.3719e-22
-4.344238281 9.411022e-22
-4.34399414 9.438944e-22
-4.34375 9.455632e-22
-4.343505859 9.461066e-22
-4.343261718 9.45524e-22
-4.343017578 9.438156e-22
-4.342773437 9.409836e-22
-4.342529297 9.370312e-22
-4.342285156 9.319631e-22
-4.342041015 9.257851e-22
-4.341796875 9.185045e-22
-4.341552734 9.101298e-22
-4.341308593 9.00671e-22
-4.341064453 8.901393e-22
-4.340820312 8.785469e-22
-4.340576172 8.659078e-22
-4.340332031 8.522367e-22
-4.34008789 8.3755e-22
-4.33984375 8.21865e-22
-4.339599609 8.052002e-22
-4.339355468 7.875756e-22
-4.339111328 7.690118e-22
-4.338867187 7.4953116e-22
-4.338623047 7.2915658e-22
-4.338378906 7.0791235e-22
-4.338134765 6.8582359e-22
-4.337890625 6.62916707e-22
-4.337646484 6.3921881e-22
-4.337402343 6.1475811e-22
-4.337158203 5.895636e-22
-4.336914062 5.6366539e-22
-4.336669922 5.370942e-22
-4.336425781 5.098815e-22
-4.33618164 4.820599e-22
-4.3359375 4.536624e-22
-4.335693359 4.247228e-22
-4.335449218 3.952754e-22
-4.335205078 3.653555e-22
-4.334960937 3.349987e-22
-4.334716797 3.04241e-22
-4.334472656 2.731191e-22
-4.334228515 2.4167e-22
-4.333984375 2.099314e-22
-4.333740234 1.779408e-22
-4.333496093 1.457366e-22
-4.333251953 1.13357e-22
-4.333007812 8.08407e-23
-4.332763672 4.82264e-23
-4.332519531 1.5553e-23
-4.33227539 -1.71405e-23
-4.33203125 -4.98152e-23
-4.331787109 -8.24321e-23
-4.331542968 -1.149522e-22
-4.331298828 -1.473367e-22
-4.331054687 -1.795471e-22
-4.330810547 -2.115448e-22
-4.330566406 -2.432918e-22
-4.330322265 -2.7475e-22
-4.330078125 -3.05882e-22
-4.329833984 -3.366505e-22
-4.329589843 -3.670188e-22
-4.329345703 -3.969507e-22
-4.329101562 -4.264103e-22
-4.328857422 -4.553626e-22
-4.328613281 -4.837729e-22
-4.32836914 -5.116071e-22
-4.328125 -5.388321e-22
-4.327880859 -5.6541546e-22
-4.327636718 -5.9132522e-22
-4.327392578 -6.1653034e-22
-4.327148437 -6.4100085e-22
-4.326904297 -6.64707279e-22
-4.326660156 -6.8762142e-22
-4.326416015 -7.0971587e-22
-4.326171875 -7.3096401e-22
-4.325927734 -7.5134052e-22
-4.325683593 -7.70821e-22
-4.325439453 -7.89382e-22
-4.325195312 -8.070014e-22
-4.324951172 -8.23658e-22
-4.324707031 -8.393319e-22
-4.32446289 -8.540041e-22
-4.32421875 -8.676573e-22
-4.323974609 -8.802748e-22
-4.323730468 -8.918418e-22
-4.323486328 -9.023439e-22
-4.323242187 -9.117689e-22
-4.322998047 -9.201052e-22
-4.322753906 -9.273429e-22
-4.322509765 -9.334732e-22
-4.322265625 -9.384886e-22
-4.322021484 -9.42383e-22
-4.321777343 -9.451518e-22
-4.321533203 -9.467915e-22
-4.321289062 -9.473001e-22
-4.321044922 -9.466767e-22
-4.320800781 -9.449222e-22
-4.32055664 -9.420384e-22
-4.3203125 -9.380288e-22
-4.320068359 -9.32898e-22
-4.319824218 -9.266521e-22
-4.319580078 -9.192984e-22
-4.319335937 -9.108456e-22
-4.319091797 -9.013037e-22
-4.318847656 -8.906841e-22
-4.318603515 -8.789993e-22
-4.318359375 -8.662632e-22
-4.318115234 -8.524909e-22
-4.317871093 -8.37699e-22
-4.317626953 -8.219048e-22
-4.317382812 -8.051272e-22
-4.317138672 -7.873862e-22
-4.316894531 -7.68703e-22
-4.31665039 -7.4909961e-22
-4.31640625 -7.2859966e-22
-4.316162109 -7.072275e-22
-4.315917968 -6.8500852e-22
-4.315673828 -6.6196933e-22
-4.315429687 -6.3813753e-22
-4.315185547 -6.1354123e-22
-4.314941406 -5.8821009e-22
-4.314697265 -5.621741e-22
-4.314453125 -5.354646e-22
-4.314208984 -5.081132e-22
-4.313964843 -4.801528e-22
-4.313720703 -4.516167e-22
-4.313476562 -4.22539e-22
-4.313232422 -3.929545e-22
-4.312988281 -3.628986e-22
-4.31274414 -3.324069e-22
-4.3125 -3.015162e-22
-4.312255859 -2.702634e-22
-4.312011718 -2.386857e-22
-4.311767578 -2.068209e-22
-4.311523437 -1.747073e-22
-4.311279297 -1.42383e-22
-4.311035156 -1.09887e-22
-4.310791015 -7.7258e-23
-4.310546875 -4.45351e-23
-4.310302734 -1.17575e-23
-4.310058593 2.10358e-23
-4.309814453 5.38052e-23
-4.309570312 8.65117e-23
-4.309326172 1.19116e-22
-4.309082031 1.515791e-22
-4.30883789 1.838622e-22
-4.30859375 2.159266e-22
-4.308349609 2.477337e-22
-4.308105468 2.792456e-22
-4.307861328 3.104244e-22
-4.307617187 3.412329e-22
-4.307373047 3.71634e-22
-4.307128906 4.015913e-22
-4.306884765 4.310689e-22
-4.306640625 4.600313e-22
-4.306396484 4.88444e-22
-4.306152343 5.162729e-22
-4.305908203 5.434844e-22
-4.305664062 5.7004606e-22
-4.305419922 5.9592586e-22
-4.305175781 6.2109278e-22
-4.30493164 6.4551658e-22
-4.3046875 6.69168048e-22
-4.304443359 6.9201864e-22
-4.304199218 7.1404089e-22
-4.303955078 7.3520848e-22
-4.303710937 7.5549583e-22
-4.303466797 7.748786e-22
-4.303222656 7.933335e-22
-4.302978515 8.108383e-22
-4.302734375 8.273719e-22
-4.302490234 8.429145e-22
-4.302246093 8.574473e-22
-4.302001953 8.709529e-22
-4.301757812 8.834149e-22
-4.301513672 8.948184e-22
-4.301269531 9.051494e-22
-4.30102539 9.143956e-22
-4.30078125 9.225458e-22
-4.300537109 9.295903e-22
-4.300292968 9.355202e-22
-4.300048828 9.403286e-22
-4.299804687 9.440093e-22
-4.299560547 9.465582e-22
-4.299316406 9.47972e-22
-4.299072265 9.482487e-22
-4.298828125 9.473882e-22
-4.298583984 9.453911e-22
-4.298339843 9.4226e-22
-4.298095703 9.379984e-22
-4.297851562 9.326114e-22
-4.297607422 9.261052e-22
-4.297363281 9.184877e-22
-4.29711914 9.097678e-22
-4.296875 8.99956e-22
-4.296630859 8.890639e-22
-4.296386718 8.771047e-22
-4.296142578 8.640923e-22
-4.295898437 8.500424e-22
-4.295654297 8.349717e-22
-4.295410156 8.188984e-22
-4.295166015 8.018415e-22
-4.294921875 7.838215e-22
-4.294677734 7.6486e-22
-4.294433593 7.4497946e-22
-4.294189453 7.2420388e-22
-4.293945312 7.025581e-22
-4.293701172 6.80067933e-22
-4.293457031 6.5676038e-22
-4.29321289 6.3266333e-22
-4.29296875 6.0780579e-22
-4.292724609 5.8221726e-22
-4.292480468 5.559286e-22
-4.292236328 5.289713e-22
-4.291992187 5.013777e-22
-4.291748047 4.731809e-22
-4.291503906 4.444146e-22
-4.291259765 4.151133e-22
-4.291015625 3.853124e-22
-4.290771484 3.550473e-22
-4.290527343 3.243546e-22
-4.290283203 2.93271e-22
-4.290039062 2.618339e-22
-4.289794922 2.300808e-22
-4.289550781 1.980501e-22
-4.28930664 1.657802e-22
-4.2890625 1.333098e-22
-4.288818359 1.006778e-22
-4.288574218 6.79237e-23
-4.288330078 3.50864e-23
-4.288085937 2.2059e-24
-4.287841797 -3.06788e-23
-4.287597656 -6.35278e-23
-4.287353515 -9.63019e-23
-4.287109375 -1.289614e-22
-4.286865234 -1.614673e-22
-4.286621093 -1.937804e-22
-4.286376953 -2.258619e-22
-4.286132812 -2.576731e-22
-4.285888672 -2.891758e-22
-4.285644531 -3.203321e-22
-4.28540039 -3.511046e-22
-4.28515625 -3.81456e-22
-4.284912109 -4.113502e-22
-4.284667968 -4.407508e-22
-4.284423828 -4.696226e-22
-4.284179687 -4.979308e-22
-4.283935547 -5.256414e-22
-4.283691406 -5.527208e-22
-4.283447265 -5.791366e-22
-4.283203125 -6.0485689e-22
-4.282958984 -6.2985074e-22
-4.282714843 -6.5408781e-22
-4.282470703 -6.77539175e-22
-4.282226562 -7.0017632e-22
-4.281982422 -7.2197206e-22
-4.281738281 -7.4290015e-22
-4.28149414 -7.6293521e-22
-4.28125 -7.820531e-22
-4.281005859 -8.002308e-22
-4.280761718 -8.174464e-22
-4.280517578 -8.33679e-22
-4.280273437 -8.489089e-22
-4.280029297 -8.631178e-22
-4.279785156 -8.762886e-22
-4.279541015 -8.884054e-22
-4.279296875 -8.994533e-22
-4.279052734 -9.09419e-22
-4.278808593 -9.182904e-22
-4.278564453 -9.260568e-22
-4.278320312 -9.327087e-22
-4.278076172 -9.382381e-22
-4.277832031 -9.426382e-22
-4.27758789 -9.459035e-22
-4.27734375 -9.480302e-22
-4.277099609 -9.490154e-22
-4.276855468 -9.488579e-22
-4.276611328 -9.47558e-22
-4.276367187 -9.451168e-22
-4.276123047 -9.415375e-22
-4.275878906 -9.368241e-22
-4.275634765 -9.309823e-22
-4.275390625 -9.240189e-22
-4.275146484 -9.159423e-22
-4.274902343 -9.067621e-22
-4.274658203 -8.964893e-22
-4.274414062 -8.851363e-22
-4.274169922 -8.727165e-22
-4.273925781 -8.592448e-22
-4.27368164 -8.447374e-22
-4.2734375 -8.292116e-22
-4.273193359 -8.126862e-22
-4.272949218 -7.951809e-22
-4.272705078 -7.767168e-22
-4.272460937 -7.5731604e-22
-4.272216797 -7.3700186e-22
-4.271972656 -7.1579865e-22
-4.271728515 -6.9373204e-22
-4.271484375 -6.708284232e-22
-4.271240234 -6.4711543e-22
-4.270996093 -6.226215e-22
-4.270751953 -5.9737604e-22
-4.270507812 -5.7140958e-22
-4.270263672 -5.447533e-22
-4.270019531 -5.174393e-22
-4.26977539 -4.895004e-22
-4.26953125 -4.609702e-22
-4.269287109 -4.318832e-22
-4.269042968 -4.022743e-22
-4.268798828 -3.721792e-22
-4.268554687 -3.416342e-22
-4.268310547 -3.10676e-22
-4.268066406 -2.793421e-22
-4.267822265 -2.476698e-22
-4.267578125 -2.156979e-22
-4.267333984 -1.834645e-22
-4.267089843 -1.510085e-22
-4.266845703 -1.183692e-22
-4.266601562 -8.5586e-23
-4.266357422 -5.26981e-23
-4.266113281 -1.97456e-23
-4.26586914 1.32322e-23
-4.265625 4.61951e-23
-4.265380859 7.91036e-23
-4.265136718 1.119179e-22
-4.264892578 1.445984e-22
-4.264648437 1.771055e-22
-4.264404297 2.094003e-22
-4.264160156 2.414435e-22
-4.263916015 2.731965e-22
-4.263671875 3.04621e-22
-4.263427734 3.356791e-22
-4.263183593 3.663331e-22
-4.262939453 3.96546e-22
-4.262695312 4.262814e-22
-4.262451172 4.555034e-22
-4.262207031 4.841765e-22
-4.26196289 5.122661e-22
-4.26171875 5.397384e-22
-4.261474609 5.6656003e-22
-4.261230468 5.9269852e-22
-4.260986328 6.1812231e-22
-4.260742187 6.4280057e-22
-4.260498047 6.66703656e-22
-4.260253906 6.8980232e-22
-4.260009765 7.1206897e-22
-4.259765625 7.3347626e-22
-4.259521484 7.5399856e-22
-4.259277343 7.736108e-22
-4.259033203 7.922894e-22
-4.258789062 8.100114e-22
-4.258544922 8.267559e-22
-4.258300781 8.42502e-22
-4.25805664 8.572308e-22
-4.2578125 8.709246e-22
-4.257568359 8.835665e-22
-4.257324218 8.951414e-22
-4.257080078 9.056349e-22
-4.256835937 9.150345e-22
-4.256591797 9.233288e-22
-4.256347656 9.305074e-22
-4.256103515 9.365618e-22
-4.255859375 9.414844e-22
-4.255615234 9.452694e-22
-4.255371093 9.479118e-22
-4.255126953 9.494085e-22
-4.254882812 9.497577e-22
-4.254638672 9.489586e-22
-4.254394531 9.470124e-22
-4.25415039 9.439212e-22
-4.25390625 9.396886e-22
-4.253662109 9.343196e-22
-4.253417968 9.278208e-22
-4.253173828 9.201998e-22
-4.252929687 9.114656e-22
-4.252685547 9.016291e-22
-4.252441406 8.907017e-22
-4.252197265 8.786967e-22
-4.251953125 8.656285e-22
-4.251708984 8.515129e-22
-4.251464843 8.363667e-22
-4.251220703 8.202084e-22
-4.250976562 8.030571e-22
-4.250732422 7.849338e-22
-4.250488281 7.658602e-22
-4.25024414 7.4585934e-22
-4.25 7.2495537e-22
-4.249755859 7.0317346e-22
-4.249511718 6.80539823e-22
-4.249267578 6.5708191e-22
-4.249023437 6.3282799e-22
-4.248779297 6.0780733e-22
-4.248535156 5.8205023e-22
-4.248291015 5.555877e-22
-4.248046875 5.284517e-22
-4.247802734 5.006752e-22
-4.247558593 4.722915e-22
-4.247314453 4.433351e-22
-4.247070312 4.13841e-22
-4.246826172 3.838447e-22
-4.246582031 3.533827e-22
-4.24633789 3.224917e-22
-4.24609375 2.912091e-22
-4.245849609 2.595727e-22
-4.245605468 2.276208e-22
-4.245361328 1.953922e-22
-4.245117187 1.629256e-22
-4.244873047 1.302606e-22
